QP_name,Regularization,Iteration,Cost,Decomp_Flop,Status
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_23,NO_REGULARIZE,3,-2.4547724840823917,243,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_23,PM_MIRROR,44,-5457.9838355360225,11309.25,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_23,PM_GMW,46,-5457.983835702366,4862.5,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_23,INERTIA_LM,41,-5457.983835410256,5848,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_24,NO_REGULARIZE,3,2.0226597719655612,242,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_24,PM_MIRROR,43,-4627.4686666253065,10971.0,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_24,PM_GMW,45,-4627.468667442708,4753.75,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_24,INERTIA_LM,40,-4627.468666950106,5919,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_25,NO_REGULARIZE,3,4.09546320073579,242,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_25,PM_MIRROR,41,-3445.8596260497256,9818.0,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_25,PM_GMW,43,-3445.8596267387593,4527.5,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_25,INERTIA_LM,44,-3445.8596268237557,7048,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_26,NO_REGULARIZE,3,5.211288671572503,243,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_26,PM_MIRROR,39,-2036.1221035384774,8903.25,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_26,PM_GMW,37,-2036.1221020918015,3883.75,0
